Product_Number,Description,Gearhead_type,Reduction,Stages,Max_cont_torque,Max_int_torque,Max_eff,Inertia,Direction,Weight,Recommended,Price
354737,"Koaxdrive KD 32  Ø32 mm, 1.0 - 4.5 Nm, reduced noise ",KD ,392 : 1 ,3,4.5,6.5,59,0.35,= ,260,1,263.55
354738,"Koaxdrive KD 32  Ø32 mm, 1.0 - 4.5 Nm, reduced noise ",KD ,455 : 1 ,3,4.5,6.5,55,0.22,= ,260,1,263.55
354739,"Koaxdrive KD 32  Ø32 mm, 1.0 - 4.5 Nm, reduced noise ",KD ,588 : 1 ,3,4.5,6.5,55,0.35,= ,260,1,263.55
354740,"Koaxdrive KD 32  Ø32 mm, 1.0 - 4.5 Nm, reduced noise ",KD ,760 : 1 ,3,4.5,6.5,55,0.22,= ,260,1,263.55
354741,"Koaxdrive KD 32  Ø32 mm, 1.0 - 4.5 Nm, reduced noise ",KD ,911 : 1 ,3,4.5,6.5,55,0.22,= ,260,1,263.55
354742,"Koaxdrive KD 32  Ø32 mm, 1.0 - 4.5 Nm, reduced noise ",KD ,1091 : 1 ,3,4.5,6.5,55,0.22,= ,260,1,263.55
354744,"Koaxdrive KD 32  Ø32 mm, 1.0 - 4.5 Nm, reduced noise ",KD ,190 : 1 ,2,3.5,4.4,61,0.35,= ,230,1,233.55
354962,"Koaxdrive KD 32  Ø32 mm, 1.0 - 4.5 Nm, reduced noise ",KD ,82 : 1 ,2,3.5,4.4,65,0.6,= ,230,1,233.55
354963,"Koaxdrive KD 32  Ø32 mm, 1.0 - 4.5 Nm, reduced noise ",KD ,705 : 1 ,3,4.5,6.5,55,0.35,= ,260,1,263.55
357988,"Planetary Gearhead GP 32 BZ Ø32 mm, 0.75 - 4.5 Nm, low-backlash",GP ,27 : 1 ,2,1.1,3.2,80,0.75,= ,190,1,245.82
358331,"Planetary Gearhead GP 32 BZ Ø32 mm, 0.75 - 4.5 Nm, low-backlash",GP ,19 : 1 ,2,3.2,3.2,80,0.75,= ,190,1,245.82
358335,"Planetary Gearhead GP 32 BZ Ø32 mm, 0.75 - 4.5 Nm, low-backlash",GP ,35 : 1 ,2,1.1,3.2,80,0.75,= ,190,1,245.82
358385,"Planetary Gearhead GP 32 BZ Ø32 mm, 0.75 - 4.5 Nm, low-backlash",GP ,71 : 1 ,3,1.7,6.2,70,0.7,= ,240,1,322.45
358512,"Planetary Gearhead GP 32 BZ Ø32 mm, 0.75 - 4.5 Nm, low-backlash",GP ,100 : 1 ,3,1.7,6.2,70,0.7,= ,240,1,322.45
358513,"Planetary Gearhead GP 32 BZ Ø32 mm, 0.75 - 4.5 Nm, low-backlash",GP ,139 : 1 ,3,1.7,6.2,70,0.7,= ,240,1,322.45
358515,"Planetary Gearhead GP 32 BZ Ø32 mm, 0.75 - 4.5 Nm, low-backlash",GP ,181 : 1 ,3,1.7,6.2,70,0.7,= ,240,1,322.45
358516,"Planetary Gearhead GP 32 BZ Ø32 mm, 0.75 - 4.5 Nm, low-backlash",GP ,236 : 1 ,3,1.7,6.2,70,0.7,= ,240,1,322.45
358975,"Planetary Gearhead GP 32 BZ Ø32 mm, 0.75 - 4.5 Nm, low-backlash",GP ,3.7 : 1 ,1,0.5,1.1,90,1.25,= ,150,1,189
363826,"Screw Drive GP 22 S Ø22 mm, Metric spindle, M6 x 1",GP ,1 : 1 ,0,NaN,NaN,42,10,= ,100,1,381.91
363827,"Screw Drive GP 22 S Ø22 mm, Metric spindle, M6 x 1",GP ,3.8 : 1 ,1,NaN,NaN,35,1.03,= ,100,1,381.91
363828,"Screw Drive GP 22 S Ø22 mm, Metric spindle, M6 x 1",GP ,4.4 : 1 ,1,NaN,NaN,35,1.03,= ,100,1,381.91
363829,"Screw Drive GP 22 S Ø22 mm, Metric spindle, M6 x 1",GP ,5.4 : 1 ,1,NaN,NaN,35,1.03,= ,100,1,381.91
363830,"Screw Drive GP 22 S Ø22 mm, Metric spindle, M6 x 1",GP ,14 : 1 ,2,NaN,NaN,29,0.4,= ,110,1,399.27
363831,"Screw Drive GP 22 S Ø22 mm, Metric spindle, M6 x 1",GP ,19 : 1 ,2,NaN,NaN,29,0.4,= ,110,1,399.27
363832,"Screw Drive GP 22 S Ø22 mm, Metric spindle, M6 x 1",GP ,20 : 1 ,2,NaN,NaN,29,0.4,= ,110,1,399.27
363833,"Screw Drive GP 22 S Ø22 mm, Metric spindle, M6 x 1",GP ,24 : 1 ,2,NaN,NaN,29,0.4,= ,110,1,399.27
363834,"Screw Drive GP 22 S Ø22 mm, Metric spindle, M6 x 1",GP ,29 : 1 ,2,NaN,NaN,29,0.4,= ,110,1,399.27
363835,"Screw Drive GP 22 S Ø22 mm, Metric spindle, M6 x 1",GP ,53 : 1 ,3,NaN,NaN,25,0.3,= ,120,1,417.82
363836,"Screw Drive GP 22 S Ø22 mm, Metric spindle, M6 x 1",GP ,62 : 1 ,3,NaN,NaN,25,0.3,= ,120,1,417.82
363837,"Screw Drive GP 22 S Ø22 mm, Metric spindle, M6 x 1",GP ,72 : 1 ,3,NaN,NaN,25,0.3,= ,120,1,417.82
363838,"Screw Drive GP 22 S Ø22 mm, Metric spindle, M6 x 1",GP ,76 : 1 ,3,NaN,NaN,25,0.3,= ,120,1,417.82
363839,"Screw Drive GP 22 S Ø22 mm, Metric spindle, M6 x 1",GP ,84 : 1 ,3,NaN,NaN,25,0.3,= ,120,1,417.82
363840,"Screw Drive GP 22 S Ø22 mm, Metric spindle, M6 x 1",GP ,89 : 1 ,3,NaN,NaN,25,0.3,= ,120,1,417.82
363841,"Screw Drive GP 22 S Ø22 mm, Metric spindle, M6 x 1",GP ,104 : 1 ,3,NaN,NaN,25,0.3,= ,120,1,417.82
363842,"Screw Drive GP 22 S Ø22 mm, Metric spindle, M6 x 1",GP ,109 : 1 ,3,NaN,NaN,25,0.3,= ,120,1,417.82
363843,"Screw Drive GP 22 S Ø22 mm, Metric spindle, M6 x 1",GP ,128 : 1 ,3,NaN,NaN,25,0.3,= ,120,1,417.82
363844,"Screw Drive GP 22 S Ø22 mm, Metric spindle, M6 x 1",GP ,157 : 1 ,3,NaN,NaN,25,0.3,= ,120,1,417.82
363845,"Screw Drive GP 22 S Ø22 mm, Metric spindle, M6 x 1",GP ,198 : 1 ,4,NaN,NaN,20,0.3,= ,140,1,432
363846,"Screw Drive GP 22 S Ø22 mm, Metric spindle, M6 x 1",GP ,231 : 1 ,4,NaN,NaN,20,0.3,= ,140,1,432
363847,"Screw Drive GP 22 S Ø22 mm, Metric spindle, M6 x 1",GP ,270 : 1 ,4,NaN,NaN,20,0.3,= ,140,1,432
363848,"Screw Drive GP 22 S Ø22 mm, Metric spindle, M6 x 1",GP ,285 : 1 ,4,NaN,NaN,20,0.3,= ,140,1,432
363849,"Screw Drive GP 22 S Ø22 mm, Metric spindle, M6 x 1",GP ,316 : 1 ,4,NaN,NaN,20,0.3,= ,140,1,432
363850,"Screw Drive GP 22 S Ø22 mm, Metric spindle, M6 x 1",GP ,333 : 1 ,4,NaN,NaN,20,0.3,= ,140,1,432
363851,"Screw Drive GP 22 S Ø22 mm, Metric spindle, M6 x 1",GP ,370 : 1 ,4,NaN,NaN,20,0.3,= ,140,1,432
363852,"Screw Drive GP 22 S Ø22 mm, Metric spindle, M6 x 1",GP ,389 : 1 ,4,NaN,NaN,20,0.3,= ,140,1,432
363853,"Screw Drive GP 22 S Ø22 mm, Metric spindle, M6 x 1",GP ,410 : 1 ,4,NaN,NaN,20,0.3,= ,140,1,432
363854,"Screw Drive GP 22 S Ø22 mm, Metric spindle, M6 x 1",GP ,455 : 1 ,4,NaN,NaN,20,0.3,= ,140,1,432
363855,"Screw Drive GP 22 S Ø22 mm, Metric spindle, M6 x 1",GP ,479 : 1 ,4,NaN,NaN,20,0.3,= ,140,1,432
363856,"Screw Drive GP 22 S Ø22 mm, Metric spindle, M6 x 1",GP ,561 : 1 ,4,NaN,NaN,20,0.3,= ,140,1,432
363857,"Screw Drive GP 22 S Ø22 mm, Metric spindle, M6 x 1",GP ,590 : 1 ,4,NaN,NaN,20,0.3,= ,140,1,432
363858,"Screw Drive GP 22 S Ø22 mm, Metric spindle, M6 x 1",GP ,690 : 1 ,4,NaN,NaN,20,0.3,= ,140,1,432
363859,"Screw Drive GP 22 S Ø22 mm, Metric spindle, M6 x 1",GP ,850 : 1 ,4,NaN,NaN,20,0.3,= ,140,1,432
363863,"Screw Drive GP 22 S Ø22 mm, Ball Screw, Ø6 x 2",GP ,1 : 1 ,0,NaN,NaN,96,10,= ,100,1,541.64
363864,"Screw Drive GP 22 S Ø22 mm, Ball Screw, Ø6 x 2",GP ,3.8 : 1 ,1,NaN,NaN,81,1,= ,100,1,541.64
363865,"Screw Drive GP 22 S Ø22 mm, Ball Screw, Ø6 x 2",GP ,4.4 : 1 ,1,NaN,NaN,81,1,= ,100,1,541.64
363866,"Screw Drive GP 22 S Ø22 mm, Ball Screw, Ø6 x 2",GP ,5.4 : 1 ,1,NaN,NaN,81,1,= ,100,1,541.64
363867,"Screw Drive GP 22 S Ø22 mm, Ball Screw, Ø6 x 2",GP ,14 : 1 ,2,NaN,NaN,67,0.4,= ,110,1,559
363868,"Screw Drive GP 22 S Ø22 mm, Ball Screw, Ø6 x 2",GP ,19 : 1 ,2,NaN,NaN,67,0.4,= ,110,1,559
363869,"Screw Drive GP 22 S Ø22 mm, Ball Screw, Ø6 x 2",GP ,20 : 1 ,2,NaN,NaN,67,0.4,= ,110,1,559
363870,"Screw Drive GP 22 S Ø22 mm, Ball Screw, Ø6 x 2",GP ,24 : 1 ,2,NaN,NaN,67,0.4,= ,110,1,559
363871,"Screw Drive GP 22 S Ø22 mm, Ball Screw, Ø6 x 2",GP ,29 : 1 ,2,NaN,NaN,67,0.4,= ,110,1,559
363872,"Screw Drive GP 22 S Ø22 mm, Ball Screw, Ø6 x 2",GP ,53 : 1 ,3,NaN,NaN,57,0.3,= ,120,1,577.64
363873,"Screw Drive GP 22 S Ø22 mm, Ball Screw, Ø6 x 2",GP ,62 : 1 ,3,NaN,NaN,57,0.3,= ,120,1,577.64
363874,"Screw Drive GP 22 S Ø22 mm, Ball Screw, Ø6 x 2",GP ,72 : 1 ,3,NaN,NaN,57,0.3,= ,120,1,577.64
363875,"Screw Drive GP 22 S Ø22 mm, Ball Screw, Ø6 x 2",GP ,76 : 1 ,3,NaN,NaN,57,0.3,= ,120,1,577.64
363876,"Screw Drive GP 22 S Ø22 mm, Ball Screw, Ø6 x 2",GP ,84 : 1 ,3,NaN,NaN,57,0.3,= ,120,1,577.64
363877,"Screw Drive GP 22 S Ø22 mm, Ball Screw, Ø6 x 2",GP ,89 : 1 ,3,NaN,NaN,57,0.3,= ,120,1,577.64
363878,"Screw Drive GP 22 S Ø22 mm, Ball Screw, Ø6 x 2",GP ,104 : 1 ,3,NaN,NaN,57,0.3,= ,120,1,577.64
363879,"Screw Drive GP 22 S Ø22 mm, Ball Screw, Ø6 x 2",GP ,109 : 1 ,3,NaN,NaN,57,0.3,= ,120,1,577.64
363880,"Screw Drive GP 22 S Ø22 mm, Ball Screw, Ø6 x 2",GP ,128 : 1 ,3,NaN,NaN,57,0.3,= ,120,1,577.64
363881,"Screw Drive GP 22 S Ø22 mm, Ball Screw, Ø6 x 2",GP ,157 : 1 ,3,NaN,NaN,57,0.3,= ,120,1,577.64
363882,"Screw Drive GP 22 S Ø22 mm, Ball Screw, Ø6 x 2",GP ,198 : 1 ,4,NaN,NaN,47,0.3,= ,140,1,591.73
363883,"Screw Drive GP 22 S Ø22 mm, Ball Screw, Ø6 x 2",GP ,231 : 1 ,4,NaN,NaN,47,0.3,= ,140,1,591.73
363884,"Screw Drive GP 22 S Ø22 mm, Ball Screw, Ø6 x 2",GP ,270 : 1 ,4,NaN,NaN,47,0.3,= ,140,1,591.73
363885,"Screw Drive GP 22 S Ø22 mm, Ball Screw, Ø6 x 2",GP ,285 : 1 ,4,NaN,NaN,47,0.3,= ,140,1,591.73
363886,"Screw Drive GP 22 S Ø22 mm, Ball Screw, Ø6 x 2",GP ,316 : 1 ,4,NaN,NaN,47,0.3,= ,140,1,591.73
363887,"Screw Drive GP 22 S Ø22 mm, Ball Screw, Ø6 x 2",GP ,333 : 1 ,4,NaN,NaN,47,0.3,= ,140,1,591.73
363888,"Screw Drive GP 22 S Ø22 mm, Ball Screw, Ø6 x 2",GP ,370 : 1 ,4,NaN,NaN,47,0.3,= ,140,1,591.73
363889,"Screw Drive GP 22 S Ø22 mm, Ball Screw, Ø6 x 2",GP ,389 : 1 ,4,NaN,NaN,47,0.3,= ,140,1,591.73
363890,"Screw Drive GP 22 S Ø22 mm, Ball Screw, Ø6 x 2",GP ,410 : 1 ,4,NaN,NaN,47,0.3,= ,140,1,591.73
363891,"Screw Drive GP 22 S Ø22 mm, Ball Screw, Ø6 x 2",GP ,455 : 1 ,4,NaN,NaN,47,0.3,= ,140,1,591.73
363892,"Screw Drive GP 22 S Ø22 mm, Ball Screw, Ø6 x 2",GP ,479 : 1 ,4,NaN,NaN,47,0.3,= ,140,1,591.73
363893,"Screw Drive GP 22 S Ø22 mm, Ball Screw, Ø6 x 2",GP ,561 : 1 ,4,NaN,NaN,47,0.3,= ,140,1,591.73
363894,"Screw Drive GP 22 S Ø22 mm, Ball Screw, Ø6 x 2",GP ,590 : 1 ,4,NaN,NaN,47,0.3,= ,140,1,591.73
363895,"Screw Drive GP 22 S Ø22 mm, Ball Screw, Ø6 x 2",GP ,690 : 1 ,4,NaN,NaN,47,0.3,= ,140,1,591.73
363896,"Screw Drive GP 22 S Ø22 mm, Ball Screw, Ø6 x 2",GP ,850 : 1 ,4,NaN,NaN,47,0.3,= ,140,1,591.73
363900,"Screw Drive GP 32 S Ø32 mm, Metric spindle, M10 x 1",GP ,1 : 1 ,0,NaN,NaN,27,42.3,= ,300,1,479.54
363901,"Screw Drive GP 32 S Ø32 mm, Metric spindle, M10 x 1",GP ,3.7 : 1 ,1,NaN,NaN,22,3,= ,300,1,479.54
363902,"Screw Drive GP 32 S Ø32 mm, Metric spindle, M10 x 1",GP ,4.8 : 1 ,1,NaN,NaN,22,3,= ,300,1,479.54
363903,"Screw Drive GP 32 S Ø32 mm, Metric spindle, M10 x 1",GP ,5.8 : 1 ,1,NaN,NaN,22,3,= ,300,1,479.54
363904,"Screw Drive GP 32 S Ø32 mm, Metric spindle, M10 x 1",GP ,14 : 1 ,2,NaN,NaN,20,0.9,= ,330,1,490.27
363905,"Screw Drive GP 32 S Ø32 mm, Metric spindle, M10 x 1",GP ,18 : 1 ,2,NaN,NaN,20,0.9,= ,330,1,490.27
363906,"Screw Drive GP 32 S Ø32 mm, Metric spindle, M10 x 1",GP ,21 : 1 ,2,NaN,NaN,20,0.9,= ,330,1,490.27
363907,"Screw Drive GP 32 S Ø32 mm, Metric spindle, M10 x 1",GP ,23 : 1 ,2,NaN,NaN,20,0.9,= ,330,1,490.27
363908,"Screw Drive GP 32 S Ø32 mm, Metric spindle, M10 x 1",GP ,28 : 1 ,2,NaN,NaN,20,0.9,= ,330,1,490.27
363909,"Screw Drive GP 32 S Ø32 mm, Metric spindle, M10 x 1",GP ,33 : 1 ,2,NaN,NaN,20,0.9,= ,330,1,490.27
363910,"Screw Drive GP 32 S Ø32 mm, Metric spindle, M10 x 1",GP ,51 : 1 ,3,NaN,NaN,19,0.7,= ,350,1,498.36
363911,"Screw Drive GP 32 S Ø32 mm, Metric spindle, M10 x 1",GP ,66 : 1 ,3,NaN,NaN,19,0.7,= ,350,1,498.36
363912,"Screw Drive GP 32 S Ø32 mm, Metric spindle, M10 x 1",GP ,79 : 1 ,3,NaN,NaN,19,0.7,= ,350,1,498.36
363913,"Screw Drive GP 32 S Ø32 mm, Metric spindle, M10 x 1",GP ,86 : 1 ,3,NaN,NaN,19,0.7,= ,350,1,498.36
363914,"Screw Drive GP 32 S Ø32 mm, Metric spindle, M10 x 1",GP ,103 : 1 ,3,NaN,NaN,19,0.7,= ,350,1,498.36
363915,"Screw Drive GP 32 S Ø32 mm, Metric spindle, M10 x 1",GP ,111 : 1 ,3,NaN,NaN,19,0.7,= ,350,1,498.36
363916,"Screw Drive GP 32 S Ø32 mm, Metric spindle, M10 x 1",GP ,123 : 1 ,3,NaN,NaN,19,0.7,= ,350,1,498.36
363917,"Screw Drive GP 32 S Ø32 mm, Metric spindle, M10 x 1",GP ,132 : 1 ,3,NaN,NaN,19,0.7,= ,350,1,498.36
363918,"Screw Drive GP 32 S Ø32 mm, Metric spindle, M10 x 1",GP ,159 : 1 ,3,NaN,NaN,19,0.7,= ,350,1,498.36
363919,"Screw Drive GP 32 S Ø32 mm, Metric spindle, M10 x 1",GP ,190 : 1 ,3,NaN,NaN,19,0.7,= ,350,1,498.36
363920,"Screw Drive GP 32 S Ø32 mm, Metric spindle, M10 x 1",GP ,246 : 1 ,4,NaN,NaN,16,0.7,= ,380,1,505.36
363921,"Screw Drive GP 32 S Ø32 mm, Metric spindle, M10 x 1",GP ,295 : 1 ,4,NaN,NaN,16,0.7,= ,380,1,505.36
363922,"Screw Drive GP 32 S Ø32 mm, Metric spindle, M10 x 1",GP ,318 : 1 ,4,NaN,NaN,16,0.7,= ,380,1,505.36
363923,"Screw Drive GP 32 S Ø32 mm, Metric spindle, M10 x 1",GP ,411 : 1 ,4,NaN,NaN,16,0.7,= ,380,1,505.36
363924,"Screw Drive GP 32 S Ø32 mm, Metric spindle, M10 x 1",GP ,456 : 1 ,4,NaN,NaN,16,0.7,= ,380,1,505.36
363925,"Screw Drive GP 32 S Ø32 mm, Metric spindle, M10 x 1",GP ,492 : 1 ,4,NaN,NaN,16,0.7,= ,380,1,505.36
363926,"Screw Drive GP 32 S Ø32 mm, Metric spindle, M10 x 1",GP ,531 : 1 ,4,NaN,NaN,16,0.7,= ,380,1,505.36
363927,"Screw Drive GP 32 S Ø32 mm, Metric spindle, M10 x 1",GP ,589 : 1 ,4,NaN,NaN,16,0.7,= ,380,1,505.36
363928,"Screw Drive GP 32 S Ø32 mm, Metric spindle, M10 x 1",GP ,636 : 1 ,4,NaN,NaN,16,0.7,= ,380,1,505.36
363929,"Screw Drive GP 32 S Ø32 mm, Metric spindle, M10 x 1",GP ,706 : 1 ,4,NaN,NaN,16,0.7,= ,380,1,505.36
363930,"Screw Drive GP 32 S Ø32 mm, Metric spindle, M10 x 1",GP ,762 : 1 ,4,NaN,NaN,16,0.7,= ,380,1,505.36
363931,"Screw Drive GP 32 S Ø32 mm, Metric spindle, M10 x 1",GP ,913 : 1 ,4,NaN,NaN,16,0.7,= ,380,1,505.36
363932,"Screw Drive GP 32 S Ø32 mm, Metric spindle, M10 x 1",GP ,1093 : 1 ,4,NaN,NaN,16,0.7,= ,380,1,505.36
363936,"Screw Drive GP 32 S Ø32 mm, trapezoidal spindle, TR10 x 2",GP ,1 : 1 ,0,NaN,NaN,47,42.3,= ,300,1,479.54
363937,"Screw Drive GP 32 S Ø32 mm, trapezoidal spindle, TR10 x 2",GP ,3.7 : 1 ,1,NaN,NaN,38,2.4,= ,300,1,479.54
363938,"Screw Drive GP 32 S Ø32 mm, trapezoidal spindle, TR10 x 2",GP ,4.8 : 1 ,1,NaN,NaN,38,2.4,= ,300,1,479.54
363939,"Screw Drive GP 32 S Ø32 mm, trapezoidal spindle, TR10 x 2",GP ,5.8 : 1 ,1,NaN,NaN,38,2.4,= ,300,1,479.54
363940,"Screw Drive GP 32 S Ø32 mm, trapezoidal spindle, TR10 x 2",GP ,14 : 1 ,2,NaN,NaN,35,0.9,= ,330,1,490.27
363941,"Screw Drive GP 32 S Ø32 mm, trapezoidal spindle, TR10 x 2",GP ,18 : 1 ,2,NaN,NaN,35,0.9,= ,330,1,490.27
363942,"Screw Drive GP 32 S Ø32 mm, trapezoidal spindle, TR10 x 2",GP ,21 : 1 ,2,NaN,NaN,35,0.9,= ,330,1,490.27
363943,"Screw Drive GP 32 S Ø32 mm, trapezoidal spindle, TR10 x 2",GP ,23 : 1 ,2,NaN,NaN,35,0.9,= ,330,1,490.27
363944,"Screw Drive GP 32 S Ø32 mm, trapezoidal spindle, TR10 x 2",GP ,28 : 1 ,2,NaN,NaN,35,0.9,= ,330,1,490.27
363945,"Screw Drive GP 32 S Ø32 mm, trapezoidal spindle, TR10 x 2",GP ,33 : 1 ,2,NaN,NaN,35,0.9,= ,330,1,490.27
363946,"Screw Drive GP 32 S Ø32 mm, trapezoidal spindle, TR10 x 2",GP ,51 : 1 ,3,NaN,NaN,33,1,= ,350,1,498.36
363947,"Screw Drive GP 32 S Ø32 mm, trapezoidal spindle, TR10 x 2",GP ,66 : 1 ,3,NaN,NaN,33,1,= ,350,1,498.36
363948,"Screw Drive GP 32 S Ø32 mm, trapezoidal spindle, TR10 x 2",GP ,79 : 1 ,3,NaN,NaN,33,1,= ,350,1,498.36
363949,"Screw Drive GP 32 S Ø32 mm, trapezoidal spindle, TR10 x 2",GP ,86 : 1 ,3,NaN,NaN,33,1,= ,350,1,498.36
363950,"Screw Drive GP 32 S Ø32 mm, trapezoidal spindle, TR10 x 2",GP ,103 : 1 ,3,NaN,NaN,33,1,= ,350,1,498.36
363951,"Screw Drive GP 32 S Ø32 mm, trapezoidal spindle, TR10 x 2",GP ,111 : 1 ,3,NaN,NaN,33,1,= ,350,1,498.36
363952,"Screw Drive GP 32 S Ø32 mm, trapezoidal spindle, TR10 x 2",GP ,123 : 1 ,3,NaN,NaN,33,1,= ,350,1,498.36
363953,"Screw Drive GP 32 S Ø32 mm, trapezoidal spindle, TR10 x 2",GP ,132 : 1 ,3,NaN,NaN,33,1,= ,350,1,498.36
363954,"Screw Drive GP 32 S Ø32 mm, trapezoidal spindle, TR10 x 2",GP ,159 : 1 ,3,NaN,NaN,33,1,= ,350,1,498.36
363955,"Screw Drive GP 32 S Ø32 mm, trapezoidal spindle, TR10 x 2",GP ,190 : 1 ,3,NaN,NaN,33,1,= ,350,1,498.36
363956,"Screw Drive GP 32 S Ø32 mm, trapezoidal spindle, TR10 x 2",GP ,246 : 1 ,4,NaN,NaN,28,1,= ,380,1,505.36
363957,"Screw Drive GP 32 S Ø32 mm, trapezoidal spindle, TR10 x 2",GP ,295 : 1 ,4,NaN,NaN,28,1,= ,380,1,505.36
363958,"Screw Drive GP 32 S Ø32 mm, trapezoidal spindle, TR10 x 2",GP ,318 : 1 ,4,NaN,NaN,28,1,= ,380,1,505.36
363959,"Screw Drive GP 32 S Ø32 mm, trapezoidal spindle, TR10 x 2",GP ,411 : 1 ,4,NaN,NaN,28,1,= ,380,1,505.36
363960,"Screw Drive GP 32 S Ø32 mm, trapezoidal spindle, TR10 x 2",GP ,456 : 1 ,4,NaN,NaN,28,1,= ,380,1,505.36
363961,"Screw Drive GP 32 S Ø32 mm, trapezoidal spindle, TR10 x 2",GP ,492 : 1 ,4,NaN,NaN,28,1,= ,380,1,505.36
363962,"Screw Drive GP 32 S Ø32 mm, trapezoidal spindle, TR10 x 2",GP ,531 : 1 ,4,NaN,NaN,28,1,= ,380,1,505.36
363963,"Screw Drive GP 32 S Ø32 mm, trapezoidal spindle, TR10 x 2",GP ,589 : 1 ,4,NaN,NaN,28,1,= ,380,1,505.36
363964,"Screw Drive GP 32 S Ø32 mm, trapezoidal spindle, TR10 x 2",GP ,636 : 1 ,4,NaN,NaN,28,1,= ,380,1,505.36
363965,"Screw Drive GP 32 S Ø32 mm, trapezoidal spindle, TR10 x 2",GP ,706 : 1 ,4,NaN,NaN,28,1,= ,380,1,505.36
363966,"Screw Drive GP 32 S Ø32 mm, trapezoidal spindle, TR10 x 2",GP ,762 : 1 ,4,NaN,NaN,28,1,= ,380,1,505.36
363967,"Screw Drive GP 32 S Ø32 mm, trapezoidal spindle, TR10 x 2",GP ,913 : 1 ,4,NaN,NaN,28,1,= ,380,1,505.36
363968,"Screw Drive GP 32 S Ø32 mm, trapezoidal spindle, TR10 x 2",GP ,1093 : 1 ,4,NaN,NaN,28,1,= ,380,1,505.36
363970,"Screw Drive GP 32 S Ø32 mm, Ball Srew, Ø10 x 2",GP ,1 : 1 ,0,NaN,NaN,94,42.3,= ,300,1,716.91
363971,"Screw Drive GP 32 S Ø32 mm, Ball Srew, Ø10 x 2",GP ,3.7 : 1 ,1,NaN,NaN,75,4.2,= ,300,1,716.91
363972,"Screw Drive GP 32 S Ø32 mm, Ball Srew, Ø10 x 2",GP ,4.8 : 1 ,1,NaN,NaN,75,4.2,= ,300,1,716.91
363973,"Screw Drive GP 32 S Ø32 mm, Ball Srew, Ø10 x 2",GP ,5.8 : 1 ,1,NaN,NaN,75,4.2,= ,300,1,716.91
363974,"Screw Drive GP 32 S Ø32 mm, Ball Srew, Ø10 x 2",GP ,14 : 1 ,2,NaN,NaN,71,0.9,= ,330,1,727.64
363975,"Screw Drive GP 32 S Ø32 mm, Ball Srew, Ø10 x 2",GP ,18 : 1 ,2,NaN,NaN,71,0.9,= ,330,1,727.64
363976,"Screw Drive GP 32 S Ø32 mm, Ball Srew, Ø10 x 2",GP ,21 : 1 ,2,NaN,NaN,71,0.9,= ,330,1,727.64
363977,"Screw Drive GP 32 S Ø32 mm, Ball Srew, Ø10 x 2",GP ,23 : 1 ,2,NaN,NaN,71,0.9,= ,330,1,727.64
363978,"Screw Drive GP 32 S Ø32 mm, Ball Srew, Ø10 x 2",GP ,28 : 1 ,2,NaN,NaN,71,0.9,= ,330,1,727.64
363979,"Screw Drive GP 32 S Ø32 mm, Ball Srew, Ø10 x 2",GP ,33 : 1 ,2,NaN,NaN,71,0.9,= ,330,1,727.64
363980,"Screw Drive GP 32 S Ø32 mm, Ball Srew, Ø10 x 2",GP ,51 : 1 ,3,NaN,NaN,66,0.7,= ,350,1,735.73
363981,"Screw Drive GP 32 S Ø32 mm, Ball Srew, Ø10 x 2",GP ,66 : 1 ,3,NaN,NaN,66,0.7,= ,350,1,735.73
363982,"Screw Drive GP 32 S Ø32 mm, Ball Srew, Ø10 x 2",GP ,79 : 1 ,3,NaN,NaN,66,0.7,= ,350,1,735.73
363983,"Screw Drive GP 32 S Ø32 mm, Ball Srew, Ø10 x 2",GP ,86 : 1 ,3,NaN,NaN,66,0.7,= ,350,1,735.73
363984,"Screw Drive GP 32 S Ø32 mm, Ball Srew, Ø10 x 2",GP ,103 : 1 ,3,NaN,NaN,66,0.7,= ,350,1,735.73
363985,"Screw Drive GP 32 S Ø32 mm, Ball Srew, Ø10 x 2",GP ,111 : 1 ,3,NaN,NaN,66,0.7,= ,350,1,735.73
363986,"Screw Drive GP 32 S Ø32 mm, Ball Srew, Ø10 x 2",GP ,123 : 1 ,3,NaN,NaN,66,0.7,= ,350,1,735.73
363987,"Screw Drive GP 32 S Ø32 mm, Ball Srew, Ø10 x 2",GP ,132 : 1 ,3,NaN,NaN,66,0.7,= ,350,1,735.73
363988,"Screw Drive GP 32 S Ø32 mm, Ball Srew, Ø10 x 2",GP ,159 : 1 ,3,NaN,NaN,66,0.7,= ,350,1,735.73
363989,"Screw Drive GP 32 S Ø32 mm, Ball Srew, Ø10 x 2",GP ,190 : 1 ,3,NaN,NaN,66,0.7,= ,350,1,735.73
363990,"Screw Drive GP 32 S Ø32 mm, Ball Srew, Ø10 x 2",GP ,246 : 1 ,4,NaN,NaN,56,0.7,= ,380,1,742.82
363991,"Screw Drive GP 32 S Ø32 mm, Ball Srew, Ø10 x 2",GP ,295 : 1 ,4,NaN,NaN,56,0.7,= ,380,1,742.82
363992,"Screw Drive GP 32 S Ø32 mm, Ball Srew, Ø10 x 2",GP ,318 : 1 ,4,NaN,NaN,56,0.7,= ,380,1,742.82
363993,"Screw Drive GP 32 S Ø32 mm, Ball Srew, Ø10 x 2",GP ,411 : 1 ,4,NaN,NaN,56,0.7,= ,380,1,742.82
